round_epochs,loss,auc,val_loss,val_auc,first_neuron,second_neuron,third_neuron,fourth_neuron,fifth_neuron,activation,last_activation,batch_size,epochs,dropout,lr,early_stopping
11,91.84078216552734,0.4715768098831177,0.6945379376411438,0.5,1000,500,500,250,250,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.1516392230987549,0.4580059349536896,0.6933330297470093,0.5,500,500,250,100,250,relu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
29,0.02742823027074337,0.9995729327201843,3.0577151775360107,0.6636999845504761,500,1000,500,500,100,elu,sigmoid,32,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.6954303979873657,0.5205211639404297,0.7077544331550598,0.5,1000,1000,500,250,250,elu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,4.354495048522949,0.49336370825767517,0.80828857421875,0.5,500,500,500,100,100,elu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.024647420272231102,0.998420238494873,557864648704.0,0.6855499148368835,1000,1000,250,500,100,relu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.7064697742462158,0.5341078042984009,0.7259366512298584,0.5,1000,1000,500,500,500,elu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.0408509224653244,0.9980150461196899,292942282752.0,0.6656500101089478,500,1000,500,250,500,relu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6086817979812622,0.7101839780807495,0.6988779306411743,0.6150999069213867,1000,1000,250,100,250,relu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.8901597261428833,0.5447484254837036,0.6936792135238647,0.5,500,500,250,250,500,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.0070955222472548485,0.9999874234199524,5.793583869934082,0.6376000046730042,500,1000,250,500,100,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.07312285900115967,0.9946828484535217,1.935653805732727,0.6843999624252319,500,1000,250,250,500,relu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6948887705802917,0.4697803258895874,0.6935868263244629,0.5,1000,500,250,500,250,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.11795670539140701,0.9917306900024414,3.109635591506958,0.6908499598503113,1000,500,500,500,100,elu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6953173875808716,0.4991394579410553,0.6941184401512146,0.5,500,1000,500,100,500,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.08020532131195068,0.995433509349823,2.5723960399627686,0.694100022315979,500,1000,250,500,250,elu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.20089460909366608,0.9778613448143005,2.1120407581329346,0.6860499978065491,500,500,500,100,500,elu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.539775013923645,0.5014950037002563,0.6948753595352173,0.5,1000,500,250,250,100,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.010998017154633999,0.9999434947967529,4.948007106781006,0.6665499210357666,500,1000,250,500,250,relu,sigmoid,32,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7011639475822449,0.4566993713378906,0.6931572556495667,0.5,1000,1000,250,100,500,relu,sigmoid,16,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.692824125289917,0.5102920532226562,0.6962730288505554,0.5,1000,1000,500,500,100,relu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.6104544401168823,0.7299043536186218,0.7415306568145752,0.5970999598503113,1000,1000,500,250,100,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,34.21199417114258,0.5411900877952576,0.8657344579696655,0.5,1000,500,250,100,250,elu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1711.452880859375,0.45931562781333923,0.6975924968719482,0.5,500,500,500,500,500,relu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
25,0.562433660030365,0.7199640274047852,0.8373428583145142,0.5655499696731567,500,1000,250,250,500,relu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,27594.564453125,0.46899205446243286,0.6994432210922241,0.5,1000,1000,500,250,250,relu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7419765591621399,0.5353798270225525,0.7039209008216858,0.5,1000,1000,250,250,250,elu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,2.860969305038452,0.4930119514465332,2.4731569290161133,0.5,500,500,500,500,100,elu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.04931442067027092,0.9972519278526306,2.301743507385254,0.685699999332428,1000,1000,500,500,100,relu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6996703147888184,0.4788569211959839,0.6933107972145081,0.5,500,500,500,500,100,relu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6940853595733643,0.4356599748134613,0.6931474804878235,0.5,500,500,250,500,100,relu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.07345213741064072,0.996890664100647,2.3301913738250732,0.6612499952316284,500,1000,250,500,100,elu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.015558646991848946,0.9998964071273804,110852997120.0,0.6895500421524048,500,500,500,500,500,relu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.723118245601654,0.4704461693763733,0.6946988105773926,0.5,500,500,500,500,250,elu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.04763076454401016,0.9976821541786194,160192102400.0,0.6772500276565552,1000,500,250,250,250,relu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.018697768449783325,0.9997425079345703,3.997767448425293,0.6636999845504761,500,1000,500,250,250,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7359712719917297,0.6132875680923462,0.8191367983818054,0.5531001091003418,500,1000,500,100,100,relu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.5280469655990601,0.7215626835823059,0.6921395063400269,0.5784500241279602,1000,1000,250,500,500,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.7364201545715332,0.5050250887870789,0.6931593418121338,0.5049999952316284,1000,1000,250,500,250,relu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,50437.76953125,0.5310770869255066,5.100532531738281,0.5,1000,500,500,250,500,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,475.1046447753906,0.5055087208747864,10.054086685180664,0.5,500,1000,250,100,500,elu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
32,0.05400127172470093,0.9975125789642334,2.871595859527588,0.6799499988555908,1000,1000,250,250,250,elu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,4.058534145355225,0.5030747056007385,0.7086285948753357,0.5,500,1000,500,100,500,elu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.055347274988889694,0.998059093952179,12492996608.0,0.6720999479293823,500,500,500,100,250,elu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
27,0.4709948003292084,0.7903091907501221,4.633354187011719,0.6028500199317932,1000,1000,500,100,100,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.796451985836029,0.5289037227630615,0.771426796913147,0.5,1000,500,500,500,500,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6935849785804749,0.4580404758453369,0.6931490302085876,0.5,500,1000,500,500,100,relu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,882766.0625,0.5113190412521362,3.2355737686157227,0.5,1000,500,250,250,250,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6941876411437988,0.5001381635665894,0.6944081783294678,0.5,500,500,250,250,250,relu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.04808612912893295,0.9966646432876587,52944609280.0,0.7057499885559082,1000,500,250,250,500,relu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.208464577794075,0.985446035861969,2.2890868186950684,0.6807000041007996,1000,1000,250,500,100,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.06811986863613129,0.9940924048423767,2.550398588180542,0.6944999694824219,1000,500,250,500,250,elu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7400608062744141,0.4883574843406677,0.7390382885932922,0.5,500,1000,500,500,250,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
20,0.05241424962878227,0.9980841279029846,198629752832.0,0.6726499199867249,500,1000,500,250,100,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
22,0.1624988168478012,0.9850975275039673,1.939116358757019,0.6865500211715698,1000,500,500,500,500,elu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6973026990890503,0.487562894821167,0.6931473612785339,0.5,1000,1000,250,250,500,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.7181358933448792,0.4931187629699707,0.7644966840744019,0.5,1000,1000,500,100,500,elu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,6.687655925750732,0.5006375312805176,0.6932920813560486,0.5,500,500,500,500,500,relu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,9.908149719238281,0.457336962223053,0.8688629865646362,0.4898500144481659,500,500,250,250,250,relu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,1.1375432014465332,0.49639761447906494,0.6963585615158081,0.5,1000,1000,500,250,100,elu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.7576112151145935,0.4862155318260193,0.7221657633781433,0.5,1000,1000,250,100,500,elu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6934059262275696,0.519619882106781,0.6931488513946533,0.5,1000,500,500,100,500,relu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6980117559432983,0.4962500333786011,0.6931750774383545,0.5,1000,1000,250,250,100,relu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.9299352169036865,0.49240896105766296,0.7203265428543091,0.5,1000,500,250,500,100,elu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
23,0.6608260869979858,0.5222580432891846,1.5363099575042725,0.5250000357627869,500,1000,250,250,250,relu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6945446133613586,0.44955748319625854,0.6931500434875488,0.5,1000,500,250,100,500,relu,sigmoid,16,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
23,0.038275644183158875,0.9981030225753784,3.863008737564087,0.6771000027656555,500,1000,500,250,500,elu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.7075837254524231,0.5111902952194214,0.693230152130127,0.5,500,1000,250,250,100,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,3.518480062484741,0.517349123954773,1.2487876415252686,0.5,1000,500,500,100,250,elu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.06608615070581436,0.9975283145904541,2.0598490238189697,0.6770000457763672,500,500,250,250,250,elu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.5172275304794312,0.8149886131286621,0.840738832950592,0.6473500728607178,500,500,250,250,500,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
23,0.0011853259056806564,1.0,3.2050414085388184,0.6751000285148621,500,500,250,500,250,elu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
22,0.6943034529685974,0.507066547870636,0.6935864090919495,0.5,500,1000,250,500,500,relu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,0.010088257491588593,0.9999560117721558,3.5292296409606934,0.7113000154495239,1000,1000,500,100,250,relu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.5504896640777588,0.7620837688446045,0.7537489533424377,0.609000027179718,500,1000,500,250,500,relu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.02509946934878826,0.9996671080589294,3.0194222927093506,0.692300021648407,1000,500,250,100,100,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.052709709852933884,0.9972990155220032,3.8207037448883057,0.6931500434875488,1000,500,250,250,500,relu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
16,0.026016347110271454,0.9993530511856079,3.5992319583892822,0.7032999396324158,1000,1000,250,100,500,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,1.4880045652389526,0.5009484887123108,0.6941301226615906,0.5,1000,500,250,500,250,elu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
24,0.023696089163422585,0.9996230602264404,73306873856.0,0.6598999500274658,1000,500,250,100,250,elu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.05906331166625023,0.99794602394104,2.7083661556243896,0.6693999767303467,500,1000,250,100,250,elu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,0.7102794051170349,0.4889259934425354,1.0043307542800903,0.5097000598907471,1000,1000,250,250,100,relu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,394.7813415527344,0.5241770148277283,0.7271167039871216,0.5,1000,500,500,100,100,elu,sigmoid,16,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.19277480244636536,0.979459822177887,1.7963240146636963,0.6625499725341797,1000,500,500,100,250,elu,sigmoid,16,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,2.56638765335083,0.4992588460445404,1.0059895515441895,0.5,1000,1000,250,250,500,elu,sigmoid,64,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,30.111818313598633,0.5012531280517578,29.377351760864258,0.5,1000,500,250,250,500,elu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
17,0.038284141570329666,0.9968813061714172,3.78309965133667,0.7035999298095703,1000,500,500,500,250,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
23,0.023938961327075958,0.9985269904136658,3.6969683170318604,0.680899977684021,500,1000,500,500,250,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.718949556350708,0.5270507335662842,0.7182061076164246,0.5,1000,500,500,500,250,elu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,82466.375,0.5241016149520874,26.789756774902344,0.5,500,1000,250,100,500,elu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.062467847019433975,0.9961714744567871,2.310115098953247,0.6565500497817993,1000,500,250,500,250,relu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6936618089675903,0.4958919882774353,0.6932089328765869,0.5,500,1000,500,250,100,relu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.037360887974500656,0.999177098274231,3.2340283393859863,0.6728500723838806,500,500,500,500,500,elu,sigmoid,32,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,2209.200927734375,0.49270734190940857,0.7163848876953125,0.5,500,1000,250,500,100,elu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.7377547025680542,0.4924246668815613,0.6969056129455566,0.5,500,500,250,500,250,elu,sigmoid,32,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
20,0.4339127242565155,0.9421642422676086,10923757568.0,0.6344500184059143,500,1000,250,100,100,elu,sigmoid,32,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.11560055613517761,0.9887250065803528,1.8951438665390015,0.701200008392334,1000,500,250,100,100,elu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.08624162524938583,0.9953329563140869,2.52553653717041,0.698150098323822,500,500,500,500,250,elu,sigmoid,64,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,1.1132868528366089,0.5038378834724426,0.7016692161560059,0.5,1000,500,500,500,250,elu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.09801043570041656,0.9926759600639343,33499258880.0,0.6196500062942505,500,500,500,500,250,elu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,12.321317672729492,0.5061997175216675,6.672211170196533,0.5,1000,500,500,100,100,elu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
24,0.21731403470039368,0.973410964012146,2.445176601409912,0.6476500034332275,500,500,500,250,500,elu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6934862732887268,0.484114408493042,0.6933214664459229,0.5,500,500,250,500,250,relu,sigmoid,32,50,0.3,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,127.68799591064453,0.4479054808616638,0.6933746933937073,0.5,1000,500,250,100,100,relu,sigmoid,64,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.07490590214729309,0.9929428696632385,1.7115217447280884,0.6607000231742859,1000,1000,500,500,250,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.3661988079547882,0.939202606678009,90325794816.0,0.6369500160217285,1000,1000,250,100,250,relu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
15,0.11225095391273499,0.9913316369056702,2.426046133041382,0.6640500426292419,1000,500,500,100,500,elu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
24,0.031826622784137726,0.999202311038971,2.8444364070892334,0.6599000692367554,1000,500,250,250,500,elu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.7380918860435486,0.5080621242523193,0.7095427513122559,0.5,1000,500,250,500,250,elu,sigmoid,16,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.2560478746891022,0.9667056202888489,2.2215688228607178,0.6962000131607056,1000,500,500,500,500,elu,sigmoid,64,50,0.4,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,46392.7734375,0.47689712047576904,0.6947320699691772,0.5,500,1000,250,500,500,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.698302149772644,0.5060144066810608,0.693729043006897,0.5,500,1000,250,100,500,relu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.14120866358280182,0.9870132207870483,2.568692207336426,0.6927000284194946,1000,500,250,100,250,elu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.6916311979293823,0.507503092288971,0.6887016892433167,0.5051000118255615,500,500,250,250,250,relu,sigmoid,16,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.6946380734443665,0.4916960597038269,0.6948855519294739,0.5,1000,1000,500,100,250,relu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,11.732841491699219,0.5303264260292053,0.6946679949760437,0.5,500,1000,250,100,250,elu,sigmoid,32,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,0.027334170415997505,0.9995540976524353,2.8479416370391846,0.7095000147819519,500,1000,250,100,100,relu,sigmoid,16,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.12168864905834198,0.9886966943740845,138886660096.0,0.6927499771118164,1000,500,250,100,250,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
14,0.7323693037033081,0.49390077590942383,0.7083685398101807,0.5,1000,500,250,500,500,elu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6973432302474976,0.4880465567111969,0.6936931014060974,0.5,500,1000,250,100,100,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
18,0.002602978143841028,1.0,7.048327445983887,0.6437000036239624,1000,1000,250,500,100,relu,sigmoid,16,50,0.3,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6936253905296326,0.45368120074272156,0.693159818649292,0.5,500,1000,500,250,100,relu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
21,1.2994874715805054,0.5415826439857483,0.7007209658622742,0.5,1000,1000,500,250,500,elu,sigmoid,32,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
12,878.6828002929688,0.5288346409797668,0.7016140222549438,0.5,500,500,250,100,250,relu,sigmoid,16,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
19,0.2057815045118332,0.9800315499305725,12828465152.0,0.6625500321388245,1000,1000,500,500,100,relu,sigmoid,32,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.6456059217453003,0.6039157509803772,2.0850846767425537,0.5156999826431274,1000,500,250,500,250,relu,sigmoid,64,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6943551301956177,0.4878518283367157,0.6958138346672058,0.5,500,1000,500,100,500,relu,sigmoid,32,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.6937862634658813,0.5058856010437012,0.6979730725288391,0.5,1000,1000,250,250,100,relu,sigmoid,16,50,0.2,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7307487726211548,0.5180180668830872,1.0632697343826294,0.5738499760627747,500,1000,250,500,250,relu,sigmoid,16,50,0.2,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
13,0.026092171669006348,0.9995289444923401,2.2477524280548096,0.6983999609947205,1000,500,250,250,100,relu,sigmoid,64,50,0.2,0.001,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
25,0.24783633649349213,0.9594632387161255,1.5229908227920532,0.6701499819755554,1000,500,250,100,250,elu,sigmoid,64,50,0.3,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,0.7061662077903748,0.4971262812614441,0.6931667923927307,0.5,500,1000,250,250,100,elu,sigmoid,64,50,0.4,0.01,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
11,72.98673248291016,0.4893122613430023,0.6931626796722412,0.5,1000,500,500,100,250,relu,sigmoid,64,50,0.4,0.1,<tensorflow.python.keras.callbacks.EarlyStopping object at 0x7f7298383b70>
